DATE;YEAR;Train;ID;URL;PLAIN_ML;PLAIN_WO;DEFEN_ML;RQ_JOINT;PCI+;PCI-;RQ_FH_AT;RQ_FH_SP;PVF+;PVF-;RQ_MP_AT;RQ_MP_SP;PPA+;PPA-;CD_JOINT;CD_JO_CF;WIN_SL;WINWIN;DCI+;DCI=;DCI-;CD_FH_AT;CD_FH_SP;DVF+;DVF-;CD_MP_AT;CD_MP_SP;DPA+;DPA-;LP_BI_SL_b;LP_BI_JN_b;LP_BI_SL;LP_BI_JN;LP_BI_b;LP_BI;LP_PE_SL_b;LP_PE_JN_b;LP_PE_SL;LP_PE_JN;LP_PE_b;LP_PE;LP_RA_SL_b;LP_RA_JN_b;LP_RA_SL;LP_RA_JN;LP_RA_b;LP_RA;LP_RJ_SL_b;LP_RJ_JN_b;LP_RJ_SL;LP_RJ_JN;LP_RJ_b;LP_RJ;FT_RP_SL_b;FT_RP_JN_b;FT_RP_SL;FT_RP_JN;FT_RP_b;FT_RP;FT_CW_SL_b;FT_CW_JN_b;FT_CW_SL;FT_CW_JN;FT_CW_b;FT_CW;FT_CC_SL_b;FT_CC_JN_b;FT_CC_SL;FT_CC_JN;FT_CC_b;FT_CC;FT_CR_SL_b;FT_CR_JN_b;FT_CR_SL;FT_CR_JN;FT_CR_b;FT_CR;FT_RA_SL_b;FT_RA_JN_b;FT_RA_SL;FT_RA_JN;FT_RA_b;FT_RA;FT_RD_SL_b;FT_RD_JN_b;FT_RD_SL;FT_RD_JN;FT_RD_b;FT_RD;FT_PD_SL_b;FT_PD_JN_b;FT_PD_SL;FT_PD_JN;FT_PD_b;FT_PD;FT_AG_SL_b;FT_AG_JN_b;FT_AG_SL;FT_AG_JN;FT_AG_b;FT_AG;LN_JNPREF_b;LN_JNPREF;FT_SL_IN_b;FT_JN_IN_b;FT_SL_IN;FT_JN_IN;JUDGE_ML;
43788;2019;0;APB_2019_13854;http://labje.unizar.es/sentencias/APB_2019_13854.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;1;0;
43780;2019;0;APB_2019_13866;http://labje.unizar.es/sentencias/APB_2019_13866.pdf;1;0;0;1;0;2;0;1;0;2;0;1;0;2;0;0;0;0;2;0;0;1;0;1;0;1;0;2;0;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;1;0;-1;-1;1;0;1;0;-1;-1;1;1;17;1;-1;-16;1;0;3;0;-1;-3;1;0;1;0;-1;-1;0;0;6;1;24;1;0;
43797;2019;0;APB_2019_14108;http://labje.unizar.es/sentencias/APB_2019_14108.pdf;0;1;1;0;2;0;1;0;1;0;1;0;1;0;0;1;1;1;2;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;3;0;-1;-3;1;0;9;0;-1;-9;0;0;0;0;0;0;0;1;0;1;1;1;0;0;3;1;14;1;1;
43801;2019;0;APB_2019_14110;http://labje.unizar.es/sentencias/APB_2019_14110.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;1;0;2;0;-1;-2;1;1;2;3;1;1;1;0;2;0;-1;-2;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;5;1;11;3;0;
43798;2019;0;APB_2019_14115;http://labje.unizar.es/sentencias/APB_2019_14115.pdf;1;0;0;1;0;2;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;1;0;-1;-1;0;1;0;3;1;3;1;1;4;6;1;2;1;0;2;0;-1;-2;0;1;0;1;1;1;0;0;4;3;8;10;0;
43803;2019;0;APB_2019_14126;http://labje.unizar.es/sentencias/APB_2019_14126.pdf;0;1;1;0;2;0;0;0;0;0;1;0;2;0;0;1;1;1;2;0;0;0;0;0;0;1;1;1;1;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;-1;-6;0;0;0;0;0;0;1;1;6;1;-1;-5;1;1;7;2;-1;-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;19;3;0;
43790;2019;0;APB_2019_14132;http://labje.unizar.es/sentencias/APB_2019_14132.pdf;1;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;5;0;-1;-5;1;1;1;1;0;0;1;1;12;1;-1;-11;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;6;2;22;2;0;
43517;2019;1;APB_2019_1439;http://labje.unizar.es/sentencias/APB_2019_1439.pdf;1;0;0;1;0;1;1;0;1;0;0;1;0;1;1;1;0;1;0;0;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;5;1;5;1;1;1;4;1;3;0;1;0;4;1;4;1;0;1;0;-1;-1;0;0;3;4;3;14;0;
43480;2019;1;APB_2019_144;http://labje.unizar.es/sentencias/APB_2019_144.pdf;1;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;1;0;3;1;3;0;1;0;2;1;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;4;0;8;0;
43790;2019;0;APB_2019_14637;http://labje.unizar.es/sentencias/APB_2019_14637.pdf;0;1;1;0;2;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;2;1;2;0;0;0;0;0;0;0;1;0;1;1;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;6;0;
43816;2019;0;APB_2019_14746;http://labje.unizar.es/sentencias/APB_2019_14746.pdf;0;1;1;0;5;0;1;0;1;0;1;0;2;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;1;5;1;1;2;4;1;2;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;3;2;10;1;
43798;2019;0;APB_2019_14768;http://labje.unizar.es/sentencias/APB_2019_14768.pdf;0;1;1;1;0;2;1;0;3;0;0;1;0;2;1;1;0;1;0;0;4;0;1;0;1;0;1;0;2;0;1;0;2;1;2;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;1;0;6;1;6;1;1;1;17;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;25;0;
43811;2019;0;APB_2019_14853;http://labje.unizar.es/sentencias/APB_2019_14853.pdf;0;1;1;0;2;0;0;0;0;0;1;0;2;0;0;1;1;1;6;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;-1;-7;1;0;4;0;-1;-4;1;0;4;0;-1;-4;1;1;1;2;1;1;1;0;7;0;-1;-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;23;2;0;
43801;2019;0;APB_2019_14855;http://labje.unizar.es/sentencias/APB_2019_14855.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;5;0;1;
43811;2019;0;APB_2019_14869;http://labje.unizar.es/sentencias/APB_2019_14869.pdf;1;0;0;1;0;3;1;0;2;0;0;1;0;3;0;0;0;0;4;0;0;0;1;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;15;4;-1;-11;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;3;1;20;4;0;
43816;2019;0;APB_2019_14873;http://labje.unizar.es/sentencias/APB_2019_14873.pdf;0;1;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;0;
43811;2019;0;APB_2019_15538;http://labje.unizar.es/sentencias/APB_2019_15538.pdf;0;1;1;0;3;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;3;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;2;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;2;0;
43818;2019;0;APB_2019_15542;http://labje.unizar.es/sentencias/APB_2019_15542.pdf;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;8;0;-1;-8;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;10;0;1;
43810;2019;0;APB_2019_15543;http://labje.unizar.es/sentencias/APB_2019_15543.pdf;1;0;0;1;0;3;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;5;0;-1;-5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;7;1;1;
43810;2019;0;APB_2019_15546;http://labje.unizar.es/sentencias/APB_2019_15546.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;1;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;1;0;5;1;5;1;1;4;2;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;2;3;5;9;0;
43810;2019;0;APB_2019_15547;http://labje.unizar.es/sentencias/APB_2019_15547.pdf;1;0;0;1;0;3;0;1;0;2;0;0;0;0;0;0;0;0;3;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;1;3;1;-1;-2;1;0;1;0;-1;-1;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;4;1;7;1;1;
43815;2019;0;APB_2019_15548;http://labje.unizar.es/sentencias/APB_2019_15548.pdf;1;0;0;1;0;3;0;0;0;0;0;1;0;2;1;1;0;1;0;0;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;3;1;3;1;1;4;1;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;5;1;
43809;2019;0;APB_2019_15571;http://labje.unizar.es/sentencias/APB_2019_15571.pdf;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;3;0;-1;-3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;5;1;1;
43816;2019;0;APB_2019_15668;http://labje.unizar.es/sentencias/APB_2019_15668.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;0;1;
43809;2019;0;APB_2019_15670;http://labje.unizar.es/sentencias/APB_2019_15670.pdf;0;1;1;0;2;0;0;0;0;0;1;0;1;0;0;1;1;1;3;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;-1;-1;1;1;8;3;-1;-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;10;4;1;
43515;2019;1;APB_2019_1575;http://labje.unizar.es/sentencias/APB_2019_1575.pdf;1;0;0;1;0;2;0;1;0;1;0;1;0;1;1;1;0;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;5;2;-1;-3;0;1;0;1;1;1;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;3;3;9;4;0;
43523;2019;1;APB_2019_1579;http://labje.unizar.es/sentencias/APB_2019_1579.pdf;1;0;0;1;0;4;0;0;0;0;0;1;0;2;1;1;0;1;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;4;0;1;0;3;1;3;1;1;2;6;1;4;0;1;0;12;1;12;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;2;4;6;25;1;
43819;2019;0;APB_2019_15799;http://labje.unizar.es/sentencias/APB_2019_15799.pdf;1;0;0;0;2;0;0;0;0;0;0;1;0;3;0;1;0;0;0;2;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;6;0;
43829;2019;0;APB_2019_15808;http://labje.unizar.es/sentencias/APB_2019_15808.pdf;0;1;1;0;2;0;0;0;0;0;1;0;2;0;0;1;1;1;2;0;0;0;0;0;0;1;0;2;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;1;0;1;0;-1;-1;1;1;2;3;1;1;1;1;5;5;0;0;1;1;9;1;-1;-8;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;6;3;22;9;0;
43822;2019;0;APB_2019_15812;http://labje.unizar.es/sentencias/APB_2019_15812.pdf;0;1;1;0;2;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;1;0;2;1;2;0;0;0;0;0;0;1;1;1;4;1;3;0;1;0;3;1;3;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;3;3;4;9;0;
43811;2019;0;APB_2019_15863;http://labje.unizar.es/sentencias/APB_2019_15863.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;0;
43819;2019;0;APB_2019_15885;http://labje.unizar.es/sentencias/APB_2019_15885.pdf;0;1;1;0;4;0;1;0;1;0;1;0;2;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;3;1;3;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;1;
43818;2019;0;APB_2019_15886;http://labje.unizar.es/sentencias/APB_2019_15886.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;0;1;0;8;1;8;0;1;0;4;1;4;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;1;3;1;15;1;
43475;2019;1;APB_2019_160;http://labje.unizar.es/sentencias/APB_2019_160.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;1;1;1;0;1;0;0;4;0;0;0;0;0;1;0;2;0;1;0;2;1;2;0;1;0;1;1;1;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;3;1;3;0;1;0;2;1;2;1;1;1;7;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;13;0;
43523;2019;1;APB_2019_1642;http://labje.unizar.es/sentencias/APB_2019_1642.pdf;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;2;0;0;0;0;0;0;1;0;2;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;1;5;1;-1;-4;0;1;0;1;1;1;1;1;4;4;0;0;1;1;3;1;-1;-2;1;0;1;0;-1;-1;0;1;0;1;1;1;0;0;5;5;15;8;0;
43475;2019;1;APB_2019_336;http://labje.unizar.es/sentencias/APB_2019_336.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;-1;1;1;7;1;-1;-6;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;3;2;14;3;0;
43494;2019;1;APB_2019_404;http://labje.unizar.es/sentencias/APB_2019_404.pdf;1;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;4;1;4;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;5;1;
43614;2019;0;APB_2019_5952;http://labje.unizar.es/sentencias/APB_2019_5952.pdf;1;0;0;1;0;3;0;0;0;0;0;1;0;2;1;1;0;1;0;0;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;1;0;2;1;2;0;1;0;1;1;1;1;1;2;3;1;1;1;1;4;2;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;4;4;9;8;0;
43500;2019;1;APB_2019_699;http://labje.unizar.es/sentencias/APB_2019_699.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;3;0;0;0;0;2;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;1;3;2;-1;-1;1;0;1;0;-1;-1;0;0;0;0;0;0;1;1;5;4;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;10;6;1;
43495;2019;1;APB_2019_755;http://labje.unizar.es/sentencias/APB_2019_755.pdf;0;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;1;0;1;0;-1;-1;1;0;5;0;-1;-5;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;13;0;0;
43649;2019;0;APB_2019_7864;http://labje.unizar.es/sentencias/APB_2019_7864.pdf;0;1;1;0;2;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;2;0;0;0;0;1;1;1;1;1;1;2;3;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;4;0;0;0;0;0;0;1;1;2;7;1;5;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;3;11;0;
43644;2019;0;APB_2019_7870;http://labje.unizar.es/sentencias/APB_2019_7870.pdf;0;1;1;0;2;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;3;0;0;0;0;0;1;0;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;3;1;3;0;1;0;8;1;8;1;1;1;2;1;1;0;1;0;1;1;1;0;0;1;5;1;16;1;
43642;2019;0;APB_2019_8203;http://labje.unizar.es/sentencias/APB_2019_8203.pdf;1;0;0;1;0;5;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;1;0;1;0;-1;-1;1;0;1;0;-1;-1;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;-1;-4;1;0;2;0;-1;-2;1;0;2;0;-1;-2;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;11;0;1;
43654;2019;0;APB_2019_8780;http://labje.unizar.es/sentencias/APB_2019_8780.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;0;2;0;-1;-2;1;0;2;0;-1;-2;0;1;0;1;1;1;1;1;1;6;1;5;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;1;0;-1;-1;0;0;5;3;7;8;0;
43474;2019;1;APB_2019_90;http://labje.unizar.es/sentencias/APB_2019_90.pdf;1;0;0;1;0;4;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;2;-1;-2;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;3;1;10;2;1;
43650;2019;0;APB_2019_9220;http://labje.unizar.es/sentencias/APB_2019_9220.pdf;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;1;3;0;0;0;1;0;2;1;0;2;0;1;0;4;0;-1;-4;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;-1;-5;1;0;2;0;-1;-2;1;1;1;1;0;0;1;1;2;2;0;0;1;1;6;6;0;0;1;0;2;0;-1;-2;0;1;0;1;1;1;0;0;6;4;18;10;1;
43655;2019;0;APB_2019_9233;http://labje.unizar.es/sentencias/APB_2019_9233.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;1;0;3;1;3;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;5;3;0;
43662;2019;0;APB_2019_9438;http://labje.unizar.es/sentencias/APB_2019_9438.pdf;0;1;1;0;2;0;0;0;0;0;1;0;2;0;0;1;1;1;4;0;0;0;0;0;0;1;1;1;1;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;2;0;-1;-2;1;0;3;0;-1;-3;1;0;12;0;-1;-12;1;1;5;1;-1;-4;0;0;0;0;0;0;0;0;5;1;23;1;1;
