DATE;YEAR;Train;ID;URL;HQ;AUT_COMM;PLAIN_ML;PLAIN_WO;DEFEN_ML;RQ_JOINT;PCI+;PCI-;RQ_FH_AT;RQ_FH_SP;PVF+;PVF-;RQ_MP_AT;RQ_MP_SP;PPA+;PPA-;CD_JOINT;CD_JO_CF;WIN_SL;WINWIN;DCI+;DCI=;DCI-;CD_FH_AT;CD_FH_SP;DVF+;DVF-;CD_MP_AT;CD_MP_SP;DPA+;DPA-;LP_BI_SL_b;LP_BI_JN_b;LP_BI_SL;LP_BI_JN;LP_BI_b;LP_BI;LP_PE_SL_b;LP_PE_JN_b;LP_PE_SL;LP_PE_JN;LP_PE_b;LP_PE;LP_RA_SL_b;LP_RA_JN_b;LP_RA_SL;LP_RA_JN;LP_RA_b;LP_RA;LP_RJ_SL_b;LP_RJ_JN_b;LP_RJ_SL;LP_RJ_JN;LP_RJ_b;LP_RJ;FT_RP_SL_b;FT_RP_JN_b;FT_RP_SL;FT_RP_JN;FT_RP_b;FT_RP;FT_CW_SL_b;FT_CW_JN_b;FT_CW_SL;FT_CW_JN;FT_CW_b;FT_CW;FT_CC_SL_b;FT_CC_JN_b;FT_CC_SL;FT_CC_JN;FT_CC_b;FT_CC;FT_CR_SL_b;FT_CR_JN_b;FT_CR_SL;FT_CR_JN;FT_CR_b;FT_CR;FT_RA_SL_b;FT_RA_JN_b;FT_RA_SL;FT_RA_JN;FT_RA_b;FT_RA;FT_RD_SL_b;FT_RD_JN_b;FT_RD_SL;FT_RD_JN;FT_RD_b;FT_RD;FT_PD_SL_b;FT_PD_JN_b;FT_PD_SL;FT_PD_JN;FT_PD_b;FT_PD;FT_AG_SL_b;FT_AG_JN_b;FT_AG_SL;FT_AG_JN;FT_AG_b;FT_AG;LN_JNPREF_b;LN_JNPREF;FT_SL_IN_b;FT_JN_IN_b;FT_SL_IN;FT_JN_IN;JUDGE_ML;JUDGE_ID;Unnamed: 113
42817;2017;1;APAB_2017_192;http://labje.unizar.es/sentencias/APAB_2017_192.pdf;Albacete;Castilla - La Mancha;1;0;0;0;3;0.0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;10;
42825;2017;1;APAB_2017_235;http://labje.unizar.es/sentencias/APAB_2017_235.pdf;Albacete;Castilla - La Mancha;1;0;0;0;2;0.0;0;0;0;0;0;1;0;3;0;1;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;5;0;8;1;11;
42857;2017;1;APAB_2017_311;http://labje.unizar.es/sentencias/APAB_2017_311.pdf;Albacete;Castilla - La Mancha;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;7;0;-1;-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;1;0;2;0;-1;-2;1;0;5;0;-1;-5;0;0;0;0;0;0;0;1;0;6;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;7;8;1;9;
42891;2017;1;APAB_2017_431;http://labje.unizar.es/sentencias/APAB_2017_431.pdf;Albacete;Castilla - La Mancha;1;0;0;1;0;5.0;1;0;1;0;0;1;0;2;1;1;0;1;0;0;2;0;1;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;2;1;2;1;1;5;3;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;5;7;1;10;
42999;2017;1;APAB_2017_607;http://labje.unizar.es/sentencias/APAB_2017_607.pdf;Albacete;Castilla - La Mancha;0;1;1;0;3;0.0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;2;1;2;1;1;1;4;1;3;0;0;0;0;0;0;0;1;0;2;1;2;0;0;1;4;1;9;1;11;
42761;2017;1;APAB_2017_888;http://labje.unizar.es/sentencias/APAB_2017_888.pdf;Albacete;Castilla - La Mancha;1;0;0;0;2;0.0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;6;1;9;
43157;2018;1;APAB_2018_128;http://labje.unizar.es/sentencias/APAB_2018_128.pdf;Albacete;Castilla - La Mancha;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;1;1;0;1;0;0;4;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;1;5;1;1;1;3;1;2;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;5;1;13;1;9;
43192;2018;1;APAB_2018_209;http://labje.unizar.es/sentencias/APAB_2018_209.pdf;Albacete;Castilla - La Mancha;0;1;1;0;2;0.0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;2;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;1;0;7;1;7;0;0;0;0;0;0;1;1;2;2;0;0;1;1;6;2;-1;-4;0;1;0;1;1;1;0;0;0;0;0;0;0;0;3;4;9;12;1;10;
43206;2018;1;APAB_2018_283;http://labje.unizar.es/sentencias/APAB_2018_283.pdf;Albacete;Castilla - La Mancha;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;1;5;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;9;1;11;
43270;2018;1;APAB_2018_449;http://labje.unizar.es/sentencias/APAB_2018_449.pdf;Albacete;Castilla - La Mancha;1;0;0;1;0;1.0;0;0;0;0;0;1;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;5;3;1;9;
43286;2018;1;APAB_2018_535;http://labje.unizar.es/sentencias/APAB_2018_535.pdf;Albacete;Castilla - La Mancha;1;0;0;0;1;0.0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;2;0;-1;-2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;4;2;1;10;
43305;2018;1;APAB_2018_542;http://labje.unizar.es/sentencias/APAB_2018_542.pdf;Albacete;Castilla - La Mancha;0;1;1;0;2;0.0;0;0;0;0;1;0;2;0;0;1;1;1;5;0;0;0;0;0;0;1;0;1;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;3;0;-1;-3;1;0;6;0;-1;-6;1;0;3;0;-1;-3;1;0;1;0;-1;-1;1;1;1;1;0;0;1;1;9;3;-1;-6;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;7;2;24;4;1;9;
43307;2018;1;APAB_2018_544;http://labje.unizar.es/sentencias/APAB_2018_544.pdf;Albacete;Castilla - La Mancha;1;0;0;1;0;3.0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;3;1;3;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;2;1;2;0;1;0;4;1;4;0;1;0;8;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;19;1;9;
43308;2018;1;APAB_2018_547;http://labje.unizar.es/sentencias/APAB_2018_547.pdf;Albacete;Castilla - La Mancha;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;1;0;2;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;1;-1;-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;12;1;1;11;
43364;2018;1;APAB_2018_630;http://labje.unizar.es/sentencias/APAB_2018_630.pdf;Albacete;Castilla - La Mancha;0;1;1;0;6;0.0;1;0;1;0;1;0;2;0;1;0;0;0;0;0;2;1;0;1;0;0;1;0;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;-1;-2;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;2;1;10;
43398;2018;1;APAB_2018_693;http://labje.unizar.es/sentencias/APAB_2018_693.pdf;Albacete;Castilla - La Mancha;0;1;1;0;2;0.0;0;0;0;0;0;1;0;2;0;1;0;0;0;3;0;0;0;0;0;1;0;2;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;-1;-1;0;1;0;1;1;1;1;1;6;2;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;7;4;1;10;
43447;2018;1;APAB_2018_767;http://labje.unizar.es/sentencias/APAB_2018_767.pdf;Albacete;Castilla - La Mancha;0;1;1;0;2;0.0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;3;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;-1;0;1;0;11;1;11;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;3;2;5;13;1;10;
43150;2018;1;APAB_2018_99;http://labje.unizar.es/sentencias/APAB_2018_99.pdf;Albacete;Castilla - La Mancha;1;0;0;1;0;2.0;1;0;2;0;0;1;0;2;0;0;0;0;2;0;0;0;1;0;2;1;0;2;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;2;0;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;7;0;1;10;
43480;2019;1;APAB_2019_241;http://labje.unizar.es/sentencias/APAB_2019_241.pdf;Albacete;Castilla - La Mancha;1;0;0;0;3;0.0;1;0;1;0;0;1;0;2;0;1;0;0;0;2;0;0;1;0;1;0;1;0;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;0;1;1;1;7;1;6;1;1;2;2;0;0;1;1;2;1;-1;-1;0;0;0;0;0;0;0;0;4;5;6;12;1;11;
43579;2019;1;APAB_2019_336;http://labje.unizar.es/sentencias/APAB_2019_336.pdf;Albacete;Castilla - La Mancha;0;1;1;0;2;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;1;1;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;6;1;11;
43619;2019;0;APAB_2019_436;http://labje.unizar.es/sentencias/APAB_2019_436.pdf;Albacete;Castilla - La Mancha;1;0;0;0;3;0.0;1;0;1;0;0;1;0;2;1;0;0;0;0;0;2;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;4;1;1;0;1;0;1;1;1;1;1;1;1;0;0;0;0;2;4;4;7;1;11;
43633;2019;0;APAB_2019_468;http://labje.unizar.es/sentencias/APAB_2019_468.pdf;Albacete;Castilla - La Mancha;1;0;0;1;0;2.0;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;0;2;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;3;1;5;3;1;9;
43649;2019;0;APAB_2019_492;http://labje.unizar.es/sentencias/APAB_2019_492.pdf;Albacete;Castilla - La Mancha;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;1;1;0;1;0;0;3;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;3;1;3;0;1;0;2;1;2;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;4;1;4;1;1;1;11;1;10;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;6;1;22;1;11;
43490;2019;1;APAB_2019_59;http://labje.unizar.es/sentencias/APAB_2019_59.pdf;Albacete;Castilla - La Mancha;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;1;0;-1;-1;0;1;0;1;1;1;1;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;6;6;1;10;
43776;2019;0;APAB_2019_753;http://labje.unizar.es/sentencias/APAB_2019_753.pdf;Albacete;Castilla - La Mancha;1;0;0;1;0;2.0;1;1;1;1;0;1;0;1;0;0;0;0;2;0;0;1;1;1;1;0;1;0;1;0;1;0;2;1;2;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;1;0;2;1;2;1;0;1;0;-1;-1;1;0;1;0;-1;-1;1;1;1;7;1;6;1;1;4;11;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;8;20;1;10;
42517;2016;1;APAL_2016_1300;http://labje.unizar.es/sentencias/APAL_2016_1300.pdf;Almería;Andalucía;0;1;1;0;2;0.0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;6;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;4;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;7;1;12;
42559;2016;1;APAL_2016_1312;http://labje.unizar.es/sentencias/APAL_2016_1312.pdf;Almería;Andalucía;0;1;1;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;6;0;-1;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;3;0;-1;-3;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;5;0;10;0;1;13;
42566;2016;1;APAL_2016_1322;http://labje.unizar.es/sentencias/APAL_2016_1322.pdf;Almería;Andalucía;1;0;0;1;0;3.0;0;0;0;0;0;1;0;1;0;0;0;0;4;0;0;0;0;0;0;1;0;2;0;1;0;6;0;-1;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;1;0;1;0;-1;-1;1;1;7;1;-1;-6;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;4;1;13;1;1;13;
42573;2016;1;APAL_2016_1331;http://labje.unizar.es/sentencias/APAL_2016_1331.pdf;Almería;Andalucía;1;0;0;1;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;5;0;-1;-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;1;0;1;1;1;1;0;3;0;-1;-3;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;4;1;9;1;1;13;
42697;2016;1;APAL_2016_1347;http://labje.unizar.es/sentencias/APAL_2016_1347.pdf;Almería;Andalucía;0;1;1;0;2;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;5;1;14;
42695;2016;1;APAL_2016_1382;http://labje.unizar.es/sentencias/APAL_2016_1382.pdf;Almería;Andalucía;0;1;1;0;2;0.0;1;0;1;0;0;1;0;2;0;1;0;0;0;2;0;0;1;0;1;1;0;2;0;0;1;0;6;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;6;1;6;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;3;13;0;15;
42654;2016;1;APAL_2016_1393;http://labje.unizar.es/sentencias/APAL_2016_1393.pdf;Almería;Andalucía;1;0;0;0;1;0.0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;12;
42409;2016;1;APAL_2016_87;http://labje.unizar.es/sentencias/APAL_2016_87.pdf;Almería;Andalucía;1;0;0;0;1;0.0;0;0;0;0;0;1;0;2;0;1;0;0;0;1;0;0;0;0;0;0;1;0;2;1;1;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;3;1;16;
42848;2017;1;APAL_2017_1357;http://labje.unizar.es/sentencias/APAL_2017_1357.pdf;Almería;Andalucía;1;0;0;1;0;1.0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;1;2;1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;-1;-2;1;1;5;3;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;9;4;1;14;
42997;2017;1;APAL_2017_1373;http://labje.unizar.es/sentencias/APAL_2017_1373.pdf;Almería;Andalucía;0;1;1;0;3;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;1;0;1;1;1;1;1;1;4;1;3;1;1;3;3;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;5;3;8;8;0;15;
42997;2017;1;APAL_2017_1378;http://labje.unizar.es/sentencias/APAL_2017_1378.pdf;Almería;Andalucía;0;1;1;0;2;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;1;0;1;1;1;0;1;0;7;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;11;1;13;
42927;2017;1;APAL_2017_1391;http://labje.unizar.es/sentencias/APAL_2017_1391.pdf;Almería;Andalucía;0;1;1;0;2;0.0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;2;0;1;0;5;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;6;1;5;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;2;1;3;6;1;12;
42851;2017;1;APAL_2017_1405;http://labje.unizar.es/sentencias/APAL_2017_1405.pdf;Almería;Andalucía;1;0;0;1;0;1.0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;-1;-1;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;5;1;14;
42898;2017;1;APAL_2017_1456;http://labje.unizar.es/sentencias/APAL_2017_1456.pdf;Almería;Andalucía;1;0;0;1;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;1;5;1;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;1;0;2;1;2;1;0;1;0;-1;-1;0;1;0;4;1;4;1;1;1;4;1;3;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;4;3;5;10;0;15;
42801;2017;1;APAL_2017_299;http://labje.unizar.es/sentencias/APAL_2017_299.pdf;Almería;Andalucía;0;1;1;0;2;0.0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;8;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;5;1;14;
43214;2018;1;APAL_2018_209;http://labje.unizar.es/sentencias/APAL_2018_209.pdf;Almería;Andalucía;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;-1;-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;15;
43208;2018;1;APAL_2018_214;http://labje.unizar.es/sentencias/APAL_2018_214.pdf;Almería;Andalucía;0;1;1;0;2;0.0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;4;1;3;0;1;0;4;1;4;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;2;3;4;9;1;12;
43224;2018;1;APAL_2018_223;http://labje.unizar.es/sentencias/APAL_2018_223.pdf;Almería;Andalucía;1;0;0;0;2;0.0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;5;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;6;1;14;
43172;2018;1;APAL_2018_234;http://labje.unizar.es/sentencias/APAL_2018_234.pdf;Almería;Andalucía;1;0;0;1;0;2.0;0;0;0;0;0;1;0;3;1;1;0;1;0;0;3;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;1;1;1;0;1;0;8;1;8;1;1;3;7;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;18;1;13;
43179;2018;1;APAL_2018_242;http://labje.unizar.es/sentencias/APAL_2018_242.pdf;Almería;Andalucía;0;1;1;0;2;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;14;1;14;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;16;
